objectId,ra_deg,dec_deg,gmag,rmag,jd_first,jd_latest,sherlock_class,redshift_z,photo_z,photo_z_err,distance_modulus,separation_kpc,class_reliability,fetched_utc
ZTF17aaaggdv,31.80866444,-5.96924282,19.614,18.9178,2460602.8574537,2460616.8579861,SN,0.088,0.0,0.0,400.37,2.521,2,2026-03-24T12:32:39.811136+00:00
ZTF17aaaipbw,116.76279680416667,26.77383724583333,,19.596,2461093.7125231,2461120.6493287,SN,0.024,0.03,0.007,103.039,6.371,2,2026-03-24T12:32:39.811136+00:00
ZTF17aaanuho,132.5651192,19.2763128,,19.1502,2460726.9722106,2460726.9722106,SN,0.014,0.0,0.0,59.508,45.946,2,2026-03-24T12:32:39.811136+00:00
ZTF17aaaomoq,124.9133767,19.923244,19.6638,,2460649.9580671,2460649.9580671,SN,0.015,0.025,0.007,64.839,10.479,2,2026-03-24T12:32:39.811136+00:00
ZTF17aaapkkm,176.6057433,1.9926199,,20.4824,2460049.7788657,2460077.730463,SN,0.03,0.03,0.01,125.02,5.63,2,2026-03-24T12:32:39.811136+00:00
ZTF17aaapltv,183.32014715000003,13.2772758,,20.8732,2460409.6752662,2460410.8234838,SN,0.064,0.066,0.018,288.319,7.988,2,2026-03-24T12:32:39.811136+00:00
ZTF17aaapswm,177.2203501,15.2368233,18.4195,,2460446.7170023,2460446.7170023,SN,0.113,0.119,0.027,524.913,8.718,2,2026-03-24T12:32:39.811136+00:00
ZTF17aaapuev,193.6697653,28.9385823,,16.6243,2460258.0391435,2460258.0391435,SN,0.01,0.04,0.01,35.71,0.28,2,2026-03-24T12:32:39.811136+00:00
ZTF17aaaxdks,21.4173251,34.7128401,18.1218,,2459994.702338,2459994.702338,SN,0.02,0.0,0.0,69.74,0.88,2,2026-03-24T12:32:39.811136+00:00
ZTF17aabaiyk,26.8753306,36.0345968,,17.8908,2460825.9890972,2460825.9890972,SN,0.016,0.0,0.0,70.106,0.428,2,2026-03-24T12:32:39.811136+00:00
ZTF17aabckpf,13.1461776,29.2003892,18.2626,,2460965.8662616,2460965.8662616,SN,0.016,0.0,0.0,70.339,8.996,2,2026-03-24T12:32:39.811136+00:00
ZTF17aabexbn,52.688518099999996,-4.84983955,18.7443,18.1569,2461070.6674306,2461072.6306366,SN,0.019,0.0,0.0,83.091,0.585,2,2026-03-24T12:32:39.811136+00:00
ZTF17aabfejl,47.1338871,-2.4268509,,19.0471,2460257.7756829,2460257.7756829,SN,0.02,0.0,0.0,66.5,0.54,2,2026-03-24T12:32:39.811136+00:00
ZTF17aabfmic,55.18486675,1.05619435,19.5859,19.2942,2461055.6724306,2461055.7704282,SN,0.024,0.034,0.008,103.851,0.835,2,2026-03-24T12:32:39.811136+00:00
ZTF17aabpuod,9.8952045,6.1741363,,21.8688,2460585.7915278,2460585.7915278,SN,0.187,0.0,0.0,911.276,46.911,2,2026-03-24T12:32:39.811136+00:00
ZTF17aabsbsy,101.253141,-13.3202654,,19.042,2460262.9661343,2460262.9661343,SN,0.01,0.0,0.0,40.36,23.7,2,2026-03-24T12:32:39.811136+00:00
ZTF17aabtwqf,173.03060317499998,25.850663725,,20.0359,2461032.029537,2461060.9564815,SN,0.071,0.076,0.021,319.137,2.026,2,2026-03-24T12:32:39.811136+00:00
ZTF17aabwqgt,178.2056162,44.1202908,,18.8495,2461051.0163426,2461051.0163426,SN,0.003,0.0,0.0,11.583,0.104,2,2026-03-24T12:32:39.811136+00:00
ZTF17aabwqrr,165.0978951,4.1962426,19.9211,,2460101.706088,2460101.706088,SN,0.02,0.03,0.01,97.39,0.59,2,2026-03-24T12:32:39.811136+00:00
ZTF17aabxiwr,187.40745776499998,7.826424215000001,,17.806,2461094.9172454,2461123.8087616,SN,0.008,0.033,0.008,33.555,0.634,2,2026-03-24T12:32:39.811136+00:00
ZTF17aacktgc,95.4563825,21.7272151,,18.8694,2461074.7751157,2461074.7751157,SN,0.016,0.0,0.0,68.862,18.769,2,2026-03-24T12:32:39.811136+00:00
ZTF17aackyop,139.9448825,33.749442200000004,18.334,18.4034,2459880.9293056,2459904.9745949,SN,0.02,0.0,0.0,87.41,0.66,2,2026-03-24T12:32:39.811136+00:00
ZTF17aacnzjg,18.1444622,-6.1594618,,14.9594,2460534.8502315,2460534.8502315,SN,0.036,0.024,0.01,158.403,8.923,2,2026-03-24T12:32:39.811136+00:00
ZTF17aacrpst,154.7891122,34.6877023,17.6991,,2459985.7969097,2459985.7969097,SN,0.02,0.02,0.01,65.1,15.07,2,2026-03-24T12:32:39.811136+00:00
ZTF17aadeyaf,121.8368509,30.5722312,17.6672,,2460407.7012731,2460407.7012731,SN,0.051,0.065,0.011,227.16,19.302,2,2026-03-24T12:32:39.811136+00:00
ZTF17aadjxul,115.5051408,22.956054,18.148,,2461094.678287,2461094.678287,SN,0.002,0.0,0.0,9.245,2.287,2,2026-03-24T12:32:39.811136+00:00
ZTF17aadmntb,68.8906181,18.3454179,,18.8205,2460683.821713,2460683.821713,SN,0.016,0.0,0.0,68.364,0.559,2,2026-03-24T12:32:39.811136+00:00
ZTF17aadsext,91.9964623,22.4544559,17.1352,,2460595.928912,2460595.928912,SN,0.037,0.0,0.0,162.627,18.631,2,2026-03-24T12:32:39.811136+00:00
ZTF17aadsnac,140.8628715,-10.4296332,,18.225,2461087.7207176,2461087.7207176,SN,0.038,0.0,0.0,165.915,0.845,2,2026-03-24T12:32:39.811136+00:00
ZTF17aadtkxz,136.49908597222222,35.37320008333333,18.8678,16.3731,2461050.8828241,2461076.6933218,SN,0.024,0.014,0.007,102.755,7.55,2,2026-03-24T12:32:39.811136+00:00
ZTF17aadvwgu,118.182424,17.55726145,20.4678,,2460706.8170833,2460726.8604282,SN,0.016,0.0,0.0,68.864,34.838,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaaanxb,91.66756266428571,28.655146607142854,,19.5638,2461093.6438889,2461119.6802431,SN,0.031,0.0,0.0,136.045,12.568,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaabbsv,112.5173568,54.4364425,20.8001,,2460411.6627315,2460411.6627315,SN,0.021,0.0,0.0,91.218,3.21,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaablss,122.38527109230768,35.654790215384615,,20.3921,2461094.7368056,2461123.6923495,SN,0.091,0.069,0.024,418.196,11.48,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaabmef,120.4410972,56.5529902,,18.6483,2459882.9909954,2459882.9909954,SN,0.03,0.0,0.0,127.44,1.91,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaaclzi,147.5439042,37.4976151,,20.4594,2460727.8206829,2460727.8206829,SN,0.107,0.109,0.011,492.829,10.44,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaacnzs,146.4948549967742,22.669090938709683,,19.6337,2461094.7358218,2461123.6827778,SN,0.092,0.071,0.019,423.365,6.999,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaacqmh,149.52553392941178,10.359371735294118,19.2186,17.733,2461094.7353472,2461123.6988773,SN,0.018,0.01,0.008,77.744,4.295,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaacxgb,155.78881998333335,57.04311826666666,20.6144,19.8747,2461029.9331944,2461058.8292477,SN,0.026,0.035,0.007,112.737,7.224,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaadanm,124.4321211,22.6592391,,17.678,2460929.0269213,2460929.0269213,SN,0.007,0.0,0.0,31.142,11.133,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaadfvn,158.83679469999998,22.721578325000003,,19.706,2461054.862581,2461068.8384028,SN,0.063,0.064,0.014,284.274,6.61,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaaetht,85.51715173333332,69.37836490000001,,18.7914,2458431.8622685,2458434.8469792,SN,0.01,,,56.77,0.83,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaagydv,141.23864023333334,40.39881477777778,,17.6514,2461054.8675926,2461076.9340972,SN,0.028,0.027,0.006,121.618,3.91,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaahtey,141.9301554,18.403318,,19.0544,2460953.0204167,2460953.0204167,SN,0.005,0.0,0.0,20.621,19.611,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaajfol,193.5491673,34.7937834,,19.7386,2460840.7780093,2460840.7780093,SN,0.11,0.133,0.018,508.512,8.028,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaajnyb,185.8738649,19.4266783,,19.683,2461097.9500463,2461097.9500463,SN,0.003,0.025,0.011,14.944,0.11,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaajrky,183.9062764,23.9814584,,18.4072,2459883.0355671,2459883.0355671,SN,0.02,0.02,0.01,97.37,0.6,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaajvto,152.8204527,17.81463315,,19.6823,2458886.7938542,2458886.7947569,SN,0.08,0.1,0.01,351.0,4.19,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaajwhk,155.3107249,22.4021524,,19.4509,2460324.9569676,2460324.9569676,SN,0.114,0.112,0.014,528.786,45.684,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaajxby,206.47373005,35.7204672,,20.1836,2459732.7147222,2459734.7259144,SN,0.06,0.08,0.02,286.66,2.07,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaakdqj,175.4158497,15.9663028,,17.3465,2461006.9276968,2461006.9276968,SN,0.011,0.015,0.007,46.452,0.676,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaanafv,130.0131616,52.7661806,20.1441,,2460017.6999769,2460017.6999769,SN,0.12,0.13,0.01,577.04,3.34,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaanyqn,163.04681625,58.439988475,,19.8739,2459696.7387153,2459718.7296875,SN,0.03,0.03,0.01,139.12,4.73,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaanzph,157.74347300833335,23.788342041666663,20.9217,19.4453,2461051.0409954,2461077.8430787,SN,0.064,0.062,0.009,285.92,13.362,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaaoaeq,155.54071733529412,10.440026311764706,,19.6074,2461094.7478241,2461123.7993056,SN,0.106,0.097,0.02,490.928,4.708,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaaoloe,198.86232393749998,32.675167625,,19.5786,2461051.0460995,2461076.990787,SN,0.044,0.054,0.021,194.767,0.964,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaapdih,197.8912275,18.3318491,,20.0386,2460705.8999074,2460705.8999074,SN,0.095,0.048,0.017,436.649,2.349,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaapwmx,148.9853622,69.6858773,18.264,,2460294.8651505,2460294.8651505,SN,0.001,0.0,0.0,2.901,0.534,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaaqccm,155.7129815,22.5664564,,19.06,2460354.8385069,2460354.8385069,SN,0.057,0.054,0.014,253.484,1.982,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaaqjta,183.6388685,17.5883597,,18.3207,2461017.0133218,2461017.0133218,SN,0.077,0.067,0.012,348.047,2.414,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaaqrsb,149.7406381,15.3662544,,18.665,2461115.8040625,2461115.8040625,SN,0.015,0.0,0.0,67.092,25.403,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaarpbs,163.7100421,16.6295953,,18.2313,2460448.7367593,2460448.7367593,SN,0.033,0.0,0.0,142.821,19.77,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaastnu,125.1374856,25.761238,,18.792,2459879.0023958,2459879.0023958,SN,0.1,0.11,0.02,470.5,14.09,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaasvcd,142.2296446809524,49.23811022380952,16.9255,15.5901,2461050.8597917,2461076.698125,SN,0.009,0.031,0.008,39.173,0.53,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaasyae,136.66487942982457,19.33809702631579,15.8614,15.7335,2461094.7348611,2461123.8284259,SN,0.011,0.0,0.0,47.824,1.124,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaauobd,149.9012417,11.6488329,,18.0587,2460097.6949074,2460097.6949074,SN,0.01,0.0,0.0,40.77,37.59,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaauuyo,178.23231251764705,36.98621769411765,14.1315,13.4718,2461052.9271875,2461076.9274537,SN,0.003,0.0,0.0,13.317,0.278,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaavexs,187.6865737,32.2022087,,18.1204,2460966.0421181,2460966.0421181,SN,0.066,0.067,0.008,295.317,2.671,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaawpwp,121.14939744545455,39.44416120909091,,18.7542,2461052.7771875,2461077.8228472,SN,0.075,0.0,0.0,337.935,43.5,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaayczu,139.9864417,28.292705099999996,,18.6547,2459624.867338,2459640.7554282,SN,0.01,0.0,0.0,24.47,26.74,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaaydjb,136.49908664736842,35.37320069473684,18.8678,16.3597,2461050.8828241,2461076.9345602,SN,0.024,0.014,0.007,102.755,7.399,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaaynud,144.9561183,25.865477,18.7087,,2461026.9372222,2461026.9372222,SN,0.096,0.092,0.011,440.894,48.608,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaayvrb,129.37524775,19.07318745,,19.4914,2459844.00875,2459844.0112384,SN,0.13,0.08,0.02,585.42,25.53,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaazkod,148.6297875,22.4801353,,17.9677,2460374.8656481,2460374.8656481,SN,0.075,0.078,0.015,340.516,19.694,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabcwtr,176.55411422272726,20.388452659090905,,19.2493,2461094.9003704,2461123.8078125,SN,0.023,0.012,0.007,102.178,8.608,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabdeyd,170.7283075,16.5898627,16.632,,2460082.7432639,2460082.7432639,SN,0.01,0.0,0.0,21.53,0.28,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabdoqn,185.39677848,15.985724110000001,,17.4165,2460973.0440394,2460983.0467014,SN,0.033,0.041,0.008,146.266,5.747,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabduzx,194.02541988085932,27.677480121159004,,19.3411,2458269.75,2459719.7058565,SN,0.02,0.01,0.01,71.88,0.04,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabdwnh,187.49577426666667,12.348589033333333,17.984,17.7268,2461078.9199884,2461105.8675,SN,0.007,0.025,0.008,28.259,0.131,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabeagg,177.60241025,26.0059605,17.0005,19.116,2458282.6946991,2459550.9889931,SN,0.01,,,53.54,15.61,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabedge,194.915712,27.9535863,,17.3451,2461028.0193519,2461028.0193519,SN,0.027,0.0,0.0,117.059,1.017,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabefuo,180.710538,48.63604,,18.8604,2460251.9983912,2460251.9983912,SN,0.01,0.03,0.01,49.43,0.4,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabejty,253.482875975,35.254143375,,19.1291,2458593.834919,2458618.7334606,SN,0.04,0.03,0.01,164.37,2.46,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabeonc,207.1062873,26.41025073333333,,17.5803,2458276.6947222,2458283.713125,SN,0.06,0.07,0.01,279.88,1.91,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabephi,212.0276204,28.262674,,17.5392,2461014.0128935,2461014.0128935,SN,0.167,0.0,0.0,801.287,9.132,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabewyy,249.4778372,31.1277043,,16.6334,2461052.9913889,2461052.9913889,SN,0.034,0.0,0.0,147.387,23.216,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabhjkb,111.76555314999999,80.17844195,16.8264,,2460623.7834491,2460626.7469213,SN,0.007,0.0,0.0,31.665,0.245,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabilqf,121.45885625,45.94637055,,20.0629,2461004.8666782,2461029.9157755,SN,0.039,0.049,0.018,173.571,3.5,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabjldc,149.7901467,50.9808284,,17.7898,2460419.7480671,2460419.7480671,SN,0.026,0.0,0.0,111.545,13.503,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabjmth,125.2103542,51.298656,15.728,,2460051.715787,2460051.715787,SN,0.08,0.0,0.0,368.05,38.01,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabjpjh,134.2673966,22.6446814,,16.8662,2460558.0176736,2460558.0176736,SN,0.083,0.0,0.0,376.135,35.387,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabktyb,182.1328711,22.6721703,17.1557,,2461014.0459259,2461014.0459259,SN,0.075,0.0,0.0,341.744,10.91,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabkuuv,184.0356411,17.2518595,,18.3657,2461017.0133218,2461017.0133218,SN,0.094,0.09,0.009,430.994,2.437,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabkxno,153.2018757,43.1452151,17.5347,,2461020.9333796,2461020.9333796,SN,0.007,0.035,0.008,32.263,0.266,2,2026-03-24T12:32:39.811136+00:00
ZTF18aablcgm,165.79543149999998,56.22145663333333,17.7678,,2460733.8071412,2460753.7600231,SN,0.005,0.005,0.008,21.794,0.162,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabnrvw,120.12042895,10.0328456,,19.0673,2460556.006875,2460557.0039583,SN,0.048,0.065,0.03,213.026,15.26,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabnyxd,135.7905057,22.4467817,,20.4855,2460709.7662963,2460709.7662963,SN,0.037,0.035,0.013,162.809,23.209,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabpbth,148.43098700000002,10.586503149999999,,16.7842,2460230.0205671,2460244.9756829,SN,0.04,0.0,0.0,185.57,45.25,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabpron,195.0375975,28.1701225,,18.4237,2459889.0367245,2459889.0367245,SN,0.02,0.04,0.01,98.56,0.58,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabrtfb,125.58311465333334,22.562376233333335,,18.7382,2461085.8830671,2461115.8658218,SN,0.008,0.0,0.0,32.948,27.21,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabrtnk,125.57412462857143,22.562451728571432,,19.4803,2461085.8830671,2461111.7642245,SN,0.008,0.0,0.0,32.948,26.385,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabrull,106.066061375,29.22729995,19.5259,,2459880.9132755,2459900.9458218,SN,0.02,0.0,0.0,69.65,38.96,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabssme,155.71148970000002,14.054786133333332,,18.476,2460587.0271644,2460594.0259838,SN,0.042,0.041,0.015,184.241,1.85,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabssth,165.18907874680852,22.28747785106383,20.1503,18.523,2461094.8842014,2461123.8379398,SN,0.023,0.028,0.006,99.863,1.798,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabstmw,153.45115928,38.763123924,20.7783,19.2622,2461051.0125694,2461076.9446296,SN,0.023,0.0,0.0,101.633,10.499,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabsyfd,161.6377806,13.7418853,,16.1247,2460971.0299884,2460971.0379398,SN,0.01,0.0,0.0,43.776,6.885,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabsyqp,162.81845484242425,22.47754477878788,,19.5823,2461094.7468866,2461123.798831,SN,0.077,0.086,0.019,347.532,5.387,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabtaor,172.09529226249998,44.748991125,,19.6526,2461052.9482986,2461070.9157523,SN,0.08,0.076,0.013,362.707,9.192,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabtayp,154.77342275,46.4538942,,19.0834,2461031.9339699,2461060.7976736,SN,0.031,0.028,0.007,134.669,3.091,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabtbvy,152.4708144,27.9765078,,19.8753,2460952.025,2460952.025,SN,0.086,0.077,0.024,393.632,4.717,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabtddn,157.5907149,12.461828,19.8931,,2461085.9368056,2461096.9007755,SN,0.118,0.094,0.019,549.653,4.684,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabteyx,150.65602630833334,10.869180733333332,20.8504,19.1771,2461094.7353472,2461123.6988773,SN,0.079,0.076,0.008,356.274,44.772,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabtfhe,144.30083916666666,22.906203077777775,,20.1385,2461085.8739931,2461111.7975926,SN,0.082,0.089,0.008,372.099,27.654,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabtglv,165.14172417272727,9.953587903030302,19.8826,18.5694,2461094.903206,2461123.8317361,SN,0.031,0.048,0.011,136.135,8.068,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabtjqz,166.342603275,17.66273765,18.4267,19.4709,2460416.7759606,2460443.7437384,SN,0.003,0.0,0.0,14.565,11.86,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabtpcr,170.6696724,12.0256034,,18.384,2460605.0296181,2460605.0296181,SN,0.04,0.031,0.006,175.823,1.751,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabtvae,223.91843004999998,31.57171055,20.553,,2458275.768125,2458278.7277894,SN,0.56,0.57,0.05,3214.38,10.78,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabujnk,133.99895955,40.2389467,,19.97,2461026.9746065,2461056.7759259,SN,0.086,0.0,0.0,393.439,3.66,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabuvvs,161.3259767,22.0751521,,17.6796,2460226.0273495,2460226.0273495,SN,0.02,0.0,0.0,83.59,47.81,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabvlcb,189.0368982,19.3214397,,16.4826,2460341.8822569,2460341.8822569,SN,0.005,0.0,0.0,20.017,0.213,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabvlgg,195.5855001,19.0995219,,17.6226,2459889.048287,2459889.048287,SN,0.06,0.06,0.01,289.33,2.73,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabvmdy,179.5420758,26.452637,,19.3924,2460410.7907639,2460410.7907639,SN,0.023,0.043,0.018,100.684,0.702,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabvrmo,120.3911691875,39.85960245,18.8756,,2460625.8926042,2460655.7704282,SN,0.013,0.0,0.0,58.087,43.596,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabvsuh,145.78336756,35.90091144,,20.0588,2461038.9568403,2461065.8258218,SN,0.1,0.118,0.033,461.713,18.717,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabvtxx,149.36198385,26.28838985,18.3702,,2460092.7435301,2460099.6967245,SN,0.08,0.0,0.0,370.72,28.32,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabvurk,152.6270257,23.0982906,,19.3989,2461011.9224653,2461038.9578472,SN,0.056,0.073,0.027,251.523,2.877,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabvuuo,152.6270701,23.0982848,,19.3824,2461011.9224653,2461011.9224653,SN,0.056,0.073,0.027,251.523,3.015,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabvvya,150.59832923333332,19.1414621,,19.0488,2460407.7693287,2460434.7400694,SN,0.007,0.0,0.0,29.903,45.013,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabvylx,142.13196883999998,16.997413979999997,,19.5791,2460949.0179398,2460954.0243634,SN,0.419,0.094,0.025,2295.87,16.951,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabwcfc,129.22023338666665,15.670559886666668,20.9894,18.9892,2461093.7167708,2461123.7056829,SN,0.078,0.068,0.012,354.166,20.678,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabwcmy,144.22783782857144,35.59927165714286,,17.6588,2460925.0212731,2460932.0270486,SN,0.022,0.0,0.0,97.364,43.197,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabwgul,161.40643185,20.17233995,19.4365,,2459674.893912,2459697.714294,SN,0.06,0.05,0.01,247.62,32.05,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabwkcr,154.02586225,20.0208779,,19.6993,2458559.705787,2458582.7165046,SN,0.13,0.18,0.02,604.29,12.7,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabwobb,145.18174215,13.32781555,20.6497,19.1938,2461112.8006944,2461120.7991782,SN,0.035,0.034,0.009,152.004,6.17,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabwthd,158.6242564,39.6149803,,18.9492,2460696.9363194,2460696.9363194,SN,0.043,0.04,0.011,190.831,0.876,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabwuhg,166.72173364999998,28.39537655,19.2529,,2460354.9459606,2460368.9297801,SN,0.003,0.0,0.0,14.234,15.911,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabwuvc,164.9462871,25.289657928571433,17.4567,18.3272,2459195.0316667,2459221.9035417,SN,0.02,,,91.24,37.39,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabxlsv,157.465056,9.01294518,20.1382,20.1177,2461085.8593287,2461111.7960532,SN,0.048,0.041,0.012,212.952,8.372,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabxpzd,195.51706816923075,40.40746360769231,20.3617,20.3457,2459338.8290625,2459366.739294,SN,0.03,0.0,0.0,119.52,5.18,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabxqdn,195.5170983142857,40.40750844285714,20.15,20.3087,2461003.0358565,2461026.0345718,SN,0.027,0.0,0.0,119.52,5.184,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabxrbk,188.1606438111111,28.776667755555554,,19.3234,2461049.9876968,2461077.8800116,SN,0.05,0.0,0.0,224.491,5.67,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabxsat,174.673424975,27.849471424999997,,19.5824,2461052.9562847,2461076.9569676,SN,0.069,0.074,0.02,308.651,12.07,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabxsph,171.87935938,25.5137358,17.7692,19.7229,2460326.9669907,2460356.8634144,SN,0.024,0.0,0.0,102.831,37.011,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabxxau,164.1766516,17.3463637,18.8368,,2461106.7503009,2461106.7503009,SN,0.003,0.0,0.0,13.53,9.425,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabxxly,177.628501425,42.479397925,20.33,19.0614,2458593.7643403,2458618.7123611,SN,0.1,0.1,0.01,469.35,4.26,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabybkt,207.1697388,43.41838332222222,18.2121,,2461054.9732523,2461076.9098264,SN,0.008,0.017,0.011,33.602,4.328,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabyhlc,226.8451536421053,38.41652958947368,19.5316,19.1079,2461050.0287616,2461078.0300116,SN,0.029,0.044,0.015,127.07,8.439,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabywnv,153.86458470588235,19.78947141176471,20.5426,19.8918,2461094.7473495,2461123.8303125,SN,0.146,0.148,0.014,690.676,10.145,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabzsjw,137.8401628,26.6643755,17.2782,,2460238.9430324,2460238.9430324,SN,0.01,0.0,0.0,40.73,40.86,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabzvis,151.68778585,11.178257250000001,,17.6358,2460314.9388079,2460338.8411806,SN,0.01,0.0,0.0,44.985,46.399,2,2026-03-24T12:32:39.811136+00:00
ZTF18aabzvoq,144.3921564,8.6782267,18.7202,,2460246.9703009,2460246.9703009,SN,0.01,0.0,0.0,47.66,28.37,2,2026-03-24T12:32:39.811136+00:00
